words,polarity
nuovo,2.417206621
boyscout,0.79251371
commemorative,0
britsih,0
linwood,0
pakis,-2.345859414
candy-bar,0
inmpulse,0
on-edge,0
dir-eugene,0
hokey-particularly,0
demon-possessed,0.456094346
horiible,0
footmats,0
horror-cinema,0
angelyne,0
third-graders,0
insider-hollywood,0
adhura,0
day-time,-1.5
girish,2.690544818
towaway,0
segun,0
cheese-factor,0
metamorphosing,0
characteriology,0
dagobah,2.382555067
would-to-be,0
potter-like,0
going-away,0
chrstian,0
plinky,0
kathly,0
holy-rollering,0
right-on-cue,0
obnoxiousness,1.104020242
ravensback,-0.130022849
after-thought,0
angelical,0
amal,2.860998918
amat,0
defensible,0
one-side-characters,0
obediently,0
perceptively,1.565656447
inner-film,0
howls,0.400690028
astro-chemistry,0
emulsion,0
well-hewn,0
drumbeat,0
grazed,-0.53853282
purbs,0
underataker,0
over-intellectualize,0
pitaji,0
cassandras,0
feet-holes,0
purifies,0
wrong-doers,0
apharan,1.29342316
gingerdead,-1.972453237
cringy,0
raddatz,0.987956356
amaturish,0
marauding,-0.117374968
re-affirm,0
bierstube,0
wanna-be-witty,0
verhopven,0
vaudeville-style,0
extensor,0
critisim,0
photography-in-motion,0
house-wife,0
rebe,0
less-than-community-theater,0
tajmahal,0
framingham,0
all-too-good,0
bazooka-missile,0
blurr,0.985553
klub,2.889173568
viewership,0.025856907
mid-wing,0
boleslowski,0
betrayer,0.748953149
hundred-dollar,0
boy-child,0
paradigms,0
sea-going,0
automatics,0
dabbi,0
levinspiel,0
asceticism,0
and-only,0
stupid-ifying,0
missolonghi,0
southhampton,0
vunerablitity,0
dudek,0.5522362
ultra-nervous,0
drugsas,0
countlessly,0
house-trapped,0
archietecture,0
devestated,0
cincy,0
occhi,-0.849498079
overrunning,0
kline-esque,0
perrier,1.279625082
sheeple,-4.5
probationary,4.5
buck-and-wing,0
amell,1.854811575
concurrently,0.623320071
berrymore,1.100795938
stone-solid,0
page-thin,0
gosh-darned,0
filicide,0
sword-moves,0
spindles,0
jaguar-growl,0
sneered,-0.577614888
fresh-fallen,0
dulling,0
horror-genre,0
anthropomorphised,0
maddona,0
epcot,3.231150499
shankar-ehsaan-loy,0.49369312
wannabe-avant-garde,0
far-too-stretched,0
smartens,0
memory-narrative,0
verbal-trouble-maker,0
huxleyan,0
apologia,0
ex-gunfighter,0
un-befitting,0
sopisticated,0
never-never-land,0
new-ish,0
chief-moon,0
hastily-filmed,0
documentary-type,0
scandi,0
anti-dub,0
anihiliates,0
quashes,0
kabhi,0.097986984
wonder-filled,0
kitchenette,0
putdowns,0
glaucoma,3.205722208
side-order,0
jackalope,3.247459566
scorns,3.359551686
gaptoothed,0
johnr,0
commemorating,0
fooledtons,0
rown,0
elusively,0
hollywood-human,0
solidity,0.726399896
tv-adaptation,0
pumped-up,1.339306208
hagia,0
riverton,0.243433729
landscaped,0
köln,0
landscaper,1.430682469
reliquary,-0.780981231
gynaecological,2.5
prescience,1.376626734
corpsified,0
chojnacki,0
self-shaping,0
su-leon,0
baught,0
savaging,0.083387975
super-child,0
yukking,0
riiiight,0
eschelons,0
paralytic,0
trowing,0
african-ness,0
goatee'ed,0
vaseline,-1.384429924
genre-mixture,0
cadillacs,0.485060332
disinvite,0
non-dancer,0
gani,0.733276845
windu,0.578623881
cat-like,-0.679481405
want-to-sing-them,0
itll,0
high-mileage,0
mackeson,3.381084999
where-oh-where,0
re-animater,0
foretell,2.217880728
bond-girl,1.060800188
coke-head,3.235910165
ognianova,0
cap'n,0.299639938
umms,0
negativistic,0
cursorily,0
you'l,0
you'r,2.185069237
uncharming,0
dapne,4.5
psychadelic,-1.667687985
ankle-twisting,0
malaprop,0
submerges,-0.744484834
froing,0
dispiritedness,0
gorns,0
warfel,0
horror-oriented,0
clearcut,3.207548732
posteriorly,1.305241702
apr,0
corner-cutting,0
dadsaheb,0
apc,-1.983586685
duskfall,0
gaelic-speaking,0
moss-bachrach,1.732317699
neurobiology,1.824111521
eleazar,1.790134797
un-likeable,0
capitulates,0
motel-room,0
extremely-powerful,0
chichi,0
kaleidoscopic,0.566736223
chiche,0
midterm,0
glider-port,0
meddings,1.066137111
vasquez-figueroa,0
post-murder,0
mis-service,0
youngness,0
cult-group,0
schertler,0
restructured,0
ainley,2.06986013
verité,1.329643833
dicpario,0
convulsing,1.53855905
psychedelia,0.664840386
herold,1.183765703
takeaway,0.760890536
sistuh,0
appearences,0.208159236
killer-addicted,0
rojo,0.640791293
over-sharp,0
mcmurty,1.973669802
tech-noir,0
idiomatic,0
guitarist-songwriter,0
o-and-so,0
diabolic,1.476059371
trimmer,0
front-ways,0
che-part,0
filmmmakers,0
southerly,0
key-frame,0
dagoba,0
gossamer,1.614976366
cross-commenting,0
telemarketers,-0.334990451
geddy,1.900207478
sculpting,0.624384156
grooving,-0.099203029
anglaise,0
sawasdee,0
greenhorn,1.422329232
othenin-girard,-1.882999326
spot-fest,0
foxhunt,0
opposite-sex,0
galvanizes,0
signboard,0
persuaders,1.381810833
galvanized,0
bonner,1.140422902
twas,1.52138417
montreux,0
amercian,-0.22349813
stage-career,0
treviranus,0
dreadlocks,-1.685629331
amoeba-like,0
exorcist-like,0
clit,0.461805674
recyclable,0
bass-line,0
clin,0
zoimbies,0
ringed,1.380698677
uncomprehension,0
bough,0.461420323
bushie,0
other-worldly-futuristic,0
talking-head,0
rediculousness,0
mentioned-josie,0
murli,4.23142584
imoogi,-1.892435608
themsleves,0
ultra-wooden,0
shawnham,0
pretendeous,0
repetative,0
locas,0
roofie,0
studder,0
badly-done,0
neared,-0.179274958
psychotronic,-0.058566541
microcuts,0
art-form,3.038481044
mother-f,1.5
statutes,0
differential,1.193536295
screen-beaming,0
sor,0.300154365
dorkish,0
buzzes,0
pigeon-holed,0
absent-mindedness,0
hammily,0
buzzed,0
much-studied,0
gmail,1.056056183
northern-uk,0
crudy,0
harltey,0
o'bannon,0.885953944
upish,0
upposed,0
enigmas,0.531354417
slasher-movie,-0.911263811
anonimul,0
blasphemous-little-girl-who-takes-a-shine-to-the-heroes,0
love-lives,0
death-mask-of-wagner,0
rampantly,0
diminution,0
marine-life,0
cobweb-wrap'ed,0
bows-and-arrows,0
newly-film,0
bank-manager,0
cientific,0
potheads,0.181418333
frack,0
wood-style,0
lupton,0.858499886
newsom,3.270235097
rogerson,3.078860095
bedder,0
fingertip,0
jocelyn,0.240666243
kyles,3.401792276
legal-drama,0
gunship,0.046597809
qualifier,0
party-bird,0
ridgeley,0.295238328
criticisers,0
second-run,-2.067509097
tangibly,0
proms,0
oneida,-0.560166554
slithis,-2.15240489
tommorrow,0
sun-screen,0
store-clerk,0
cg-graphics,0
tcp,0
blackpool,1.699187878
condescended,0
untested,-0.71126526
flavouring,0
anykind,0
mollecular,0
jebidia,0
policy-making,0
virulently,0
motorhead,0.965307032
athletically,0
envisages,0
referat,0
check-out,0.156809951
ever-shattering,0
cockney-sparrow,0
safest,0.232325475
paleolithic,0
trashbin,0
porretta,-0.3769025
streneously,0
dumbwaiter,0
persue,0
meldrick,0
fethard,0
iciness,0
non-tagalog,0
sketchlike,0
skinkons,0
seriuosly,0
gruanted,0
amillenialist,0
futurise,0
parasarolophus,0
constructor,-0.736156337
sakez,0
decades-long,0
un-human,0
blathered,0
soaks,1.562628856
cheeked,0
mid-half,0
glaswegian,-0.71984572
time-authentic,0
squirrel-eating,0
dozen-minutes-plus,0
god-looked,0
swifts,0
redmond,0.674707938
trimester,0
almost-expressionist,0
watertank,0
spirit-restoring,0
ploughing,2.499524462
tormei,0
discussable,0
unenlightening,0
podunksville,0
westernised,2.111930185
smears,1.007548704
naqvi,0
in-cheek,0
smoke-filled,0.991401787
d'if,0.139160107
majorettes,-0.865673972
barrages,0
down-payment,0
teenage-son,0
june-december,0
sunlit,2.302886885
voletta,0.39505911
crazy-long,0
lunacies,0
goose-flesh,0
vitametavegamin,0
deli,0.627335605
unended,0
appelagate,0
paraszhanov,0
doré,0
satchel,0.504524617
pretentious-sounding,0
mass-bloodshed,0
antecedently,0
ooof,0
inheritances,0
fritter,0
cutitta,0
currin,0
yossarian,1.581535646
leporids,0
this'll,-0.109415828
nonfunctioning,0
pooky,0
mallorqui,0
snipes-method,0
sugimoto,1.75824946
b'movie,0
formula-driven,0
dory,1.880942796
interdependent,0
dore,0.798594693
grape-stomping,0.173147659
cadavra,0.064363055
odagiri,1.487014572
erroy,0
i'f,0
personify,0.552874343
passing-out,0
dorthy,4.030768874
reicher,0.827466398
stevson,0
matrix'-esque,0
geograpically,0
statesmanship,0
pomerantz,0
manikin,-0.103452372
late-spring,0
budget-conscious,0
emannuelle,0
chequered,0
john-lily,0
gelatin-time,0
just-under-the-surface,0
seizureific,0
thimbles,0
univesity,0
bone-cracking,0
momojiri,0
expcept,0
nekeddo,0
destines,0
more-likely,0
kanedaaa,0
pimpy,0
blink-and-you'll-miss-him,0
broken-form,0
pantheism,0.220379591
sci-fi-esque,0
monford,0
lindbergh,1.13364676
splats,0
specky,0
commedia,2.094643028
not-stereotypical,0
misdemeanor,1.777373966
fluffiness,0
diagonally,0
sadomania,-0.544723379
pre-beverly,0
jähkel,0
duvet,1.378864663
orbison,1.634823794
swearengen,2.479543339
waugh-esquire,0
iaido,0
self-derisory,0
apporiate,0
mustache-wearing,0
caperings,0
hey-look-a-nipple,0
misspellings,3.381084999
flatfeet,0
toytown,0
goldsboro-like,0
dominatrix-ish,0
un-likely,0
differring,0
go-motion,0
not-always-rewarding,0
dsv,2.551758121
brontëan,0
phenolic,0
hop-a-long,0
snicks,0
scoobys,0.105824141
filmstiftung,0
rating-we,0
kamal-jothika,0
magwood,0
relentlessness,1.94962813
rustam,0
corigliano,1.800448762
declaim,-1.148008212
workshopping,0
ever-shrinking,0
quilt,0.102304599
guiry,1.493087096
creely,0
who'da,0
vinessa,0.469432057
underlie,0
guire,0
leander-and,0
dooooooooooom,0
monster-extermination,0
wire-drawn,0
seminara,0
self-indulged,0
fufu,0
point-by-point,0
peppard,0.332657085
seminary,1.249309359
screwup,0.274294885
homevideo,0
nancy-boy,0
side-stepping,0
bound-story,0
tea-totaling,0
extreamely,0
northmen,1.812797931
aftershock,-0.292631837
disdainfully,0
mini-copters,0
infelicities,0
assylum,0
almost-not-crappiness,0
brogues,-0.467316913
ariell,0
puppy-napper,0
supposively,0
stoumen,0
lafontaine,2.606417488
pronounciation,0
boles,1.00504888
araki,0.025769769
heatbeats,0
vacuous-this,0
mega-star,-0.265966632
allahabad,0
calloni,0.105824141
altruistically,0
banaras,1.428862254
cancer-riddled,0
guerre,1.186081068
akkaya,0
technicals,0
évery,0
midkoff,0
l'appartement,-0.49827688
meoli,0
near-poverty,0
twinkling,-0.029932157
chess-player,0
angling,1.415491437
invigorates,0
urrender,0
moonlanding,0
bighouseaz,0
gooped,0
type-moon,0
motivic,0
winterson,1.690851716
vaio,0.099813732
deyoung,0.43275528
happenin,0
darlin,0.918329664
failed-some,0
genre-based,0
enfantines,0
sooooooooooo,2.556384067
puzzlingly,0
c-clamp,0
criticises,1.561783128
counterattack,3.023837919
well-portray,0
pavelic,0
plot-thin,0
weary-but-determined,0
commercial-product-logos,0
jackass-like,0
armband,3.5
biotech,0
hmmmmmmmmmmmm,0
ill-placed-out-of-the-norm,0
sports-obsession,0
more-than-clever,0
trustee,1.493038301
dhl,2.732199488
gun-control,-1.395557682
fotog,0
many-colored,0
crom-cruic,0
demotion,2.499246528
typhoid,-0.466655862
topo,1.214457281
hardwood,0
post-guy,0
jami,0.769839293
adreon,0
hitters,0.785988375
laureen,3.092248772
wahm,0
givin,-0.093503011
shabbir,-0.032520879
haefengstal,0
slayers,0.498576527
mopar,0.243088761
jáaccuse,0
bad-seuss,0
alum,0.412742975
politburo,0
aleya,0
ewen,0.49568781
vepsaian,0
satan-dog,0
middle-of-the-road,0.201022723
douanier,0
menno,1.72232833
gal-pals,0
sefa,0
barnacles,-1.418236643
hôtel,4.5
contestent,0
barwood,1.53597081
dead-perfect,0
muzamer,0
project-no,0
camcorder-shot,0
fob,-0.959370882
psychologies,0
umi,2.5
fok,3.132041124
gershwyn,0
fuse-lighting,0
pre-election,0
lumiére,2.537750141
bytch,0
ill-strategized,0
mystery-type,0
dollari,0.659841274
depopulated,0
homesteads,2.318190985
rebut,0
secuestro,0.725926029
placage,0
shakesphere,0
waaaaaaaaaaay,0
kouf,0.046967407
calling-card,0
macabrely,0
factual-based,0
therefrom,0
understorey,0
chastedy,0
paypal,0
inter-faith,0
books-to-buy,0
androse,0
shrills,0
isolative,0
mattress-thumping,0
hard-to-watch,0
burgandian,0
dealed,0
fattened,0
under-uniform,0
wheeeew,0
unambiguously,-0.086254399
protester,-0.296829373
hillman,-0.56339685
guineas,3.167230218
twentyfive,0
chayya,0
literalist,0
agnus,0
maimed,-0.603413554
literalism,0
volenteering,0
macho-face,0
batperson,0
reorganization,0
photo-service,0
spiritited,0
sheeesh,0
weidemann,0
cancelated,0
super-deformed,0
weingartner,-0.487751641
viceversa,0
ves,0
vep,0.460507818
nose-diving,0
himalaya,2.536353127
ex-punker,0
aboutagirly,0
scenes-there,0
under-whelmed,0
hundred-foot-tall,0
farra,0.5
skedaddled,0
henriette,2.485092088
flash-bang,0
daumier,0
teat,0
sketch-style,0
teak,0
ex-go-gos,0
ex-football,1.054719118
pot-bellied,0
exploitation-thrash,0
now-incapacitated,0
ape-music,0
social-problem,0
ghost-like,0
mckimson,0.935308287
necrotic,0
deadening,-1.680502309
channel-everyone,0
pop-singing,0
merchandising-mascots,0
bogdanoviches,0
somnambulists,0
patma,0
bop-it,0
bloods,0.608235744
defer,-0.5
pavlinek,0
unfaltering,0
soderbergherabracadabrablahblah,0
unformulaic,0
page-by-page,0
stalk-n-slash,-1.346703126
calgary,1.968276857
streeter,2.946430437
better-made,0
slow-motions,0
out-scoop,0
marginalisation,0
jungians,0
epitaph,0.035645947
child-bearing,0
near-definitive,0
reportage,0.213384458
kookily,0
stockroom,0
hand-held-cameras,0
jiøí,0
grosser,-0.851416643
over-glorified,0
laboheme,0
matthu,0
cross-fade,0
misshapen,-0.376301106
balois,0
supersonic,-1.270135432
high-points,0
jodedores,0
dinosuar,0
oh-so-cleverly,0
ladyfriend,0
strike-breakers,0
kono,4.120352137
kayaks,0
dissasatisfied,0
kont,0
soon-to-be-forgotten,0
colbet,0
pre-tron-era,0
slightly-creepy-looking,0
person-behind-you-in-the-mirror,0
samuaraitastic,0
earth-shakers,0
mcguffin-and,0
sublimate,4.5
out-guns,0
belpre,-0.716988197
et-up,0
film-channel,0
goldstone,2.411257061
maadri,0
peacekeepers,2.113399899
henleys,-0.219574436
cinemathèque,0
nenette,0
tutee,0
krishnan,0
sick-minded,0
cigliutti,0
all-hallows-eve,0
b'harni-esque,0
steadican,0
button-pushing,0
bletchly,0
successfully-functioning,0
streetlamps,0
pretagonist,0
shoebox,2.062090721
mock-hunt,0
already-established,0
c-u-t-e,0
yaowwww,0
elfriede,-0.605744994
bladrick,0
overspeaks,0
deliverly,0
contemperaneous,0
casanovas,0
vulvas,0
superbly-crafted,0
french-period,0
winkle,0.539588189
mangal,0.314030667
whyfore,0
recyclers,0
mumabi,0
land-that-good-writing-forgot,0
harbored,0.887355825
p-l-e-a-s-e,0
cyrano,1.865900605
independance,-0.891258476
independancd,0
microwaves,-1.637581979
unkindness,0
bads,1.485188009
psychotically,-1.544036805
badd,0
menczer,0
careering,0
nadira,1.06534826
beckert,3.060542032
multiverse,0.406413635
grandmammy,0
fagging,0
withing,-1.761432475
satanic-themed,0
uble,0
neath,-0.163600284
god-dammed,0
interferring,0
factotum,-0.106257427
slobbish,0
papierhaus,0
cardiotoxic,0
bomba,1.131451069
ever-homely,0
hunter-produced,0
eye-catchers,0
trying-hard-to-act,0
egdy,0
masseur,0.548591796
half-ass,-3.5
supersadlysoftie,0
f-all,0
govinda-karisma,0
neuro-physicist,0
childlish,0
reigne,0
klown,1.19256262
marvik,0
headupyourass,0
narishma,0
ex-yugoslav,0
money-spinning,0
shunack,0
dislocation,1.346651418
centralised,0
thouch,0
revolving-door,0
lovesickness,0
antivirus,-1.569302893
mud-covered,0.580704863
karrer,1.060122799
kawajiri,2.35771981
leg-shows,0
burbling,0
adenoidal,0
one-night-stand,-0.0273739
for-kids,0
oft-time,0
universalised,0
hollanderize,0
putin,-0.33948413
hydes,0
krantz,-2.627187887
lallies,0
logic-free,0
crimean,2.01624562
truculent,1.442686312
leffers,0
umcompromising,0
sherritt,-0.456272126
michio,2.1721488
unfortuneatley,0
kerala,1.455279143
iskon,0
arte-inspired,0
neuen,3.283973404
over-extended,-1.306065705
now-nostalgic,0
panged,0
countryfolk,0
beems,0
cavepeople,0
sumptuously,1.095928577
slings,0.953743078
bat-mobile,1.304121227
carnival-esquire,0
engrosing,0
hominid,-0.882565941
kevetch,0
sing-talking,0
belched,0
jgl,0
glints,0
last-place,0
buckheimer,0
athsma,0
mcfarland,0.892055172
daneliucs,0
wheatley,-0.016714556
path-breaking,0
zanni,0
dibb,1.432759719
mansquito,-0.903062488
practicable,0
latrines,0
anothers,0
marlins,0
zords,-0.128972864
wadsworth,2.491326967
unrestored,1.480721383
tonsils,0
class-fan,0
fictionalizations,0
defrost,0
sempergratis,0
spectacular-looking,0
geneviève,0.180292655
scotian,0
bejeepers,0
whooshes,0
mis-casting,0
walk-through,-0.566374646
filthier,0.574754589
gruber,2.170077283
amneris,2.5
wheaton,0.945064785
bloodstorm,-1.041911628
bakesfield,0
all-asian,0
chicken-twit,0
rhett,0.581697096
stay-at-homes,0
cerar,0
genuis,1.507956644
thuddingly,0
gravitated,0
natgeo,0
seely,2.70423167
emulations,0
judders,0
monkey-men,0
pimp-daddy,0
ear-piercing,0
jawaharlal,0
on-the-fly,0
lady-love,0
daugher,0
aquilae,0
landover,0
alaam-e-ishq,0
premeditation,3.5
business-as-usual,0
deodatto,1.483575631
eragorn,0
messick,0.032421561
lakhs,0
tamiroff,0.871655591
golightly,1.506961304
tarring,0
reemerge,0
re-acquaint,0
through-cheek,0
mancori,1.54471093
silvester,0.394146609
camadrie,0
men-in-rubber-suit,0
ten-years-old,0
tarkovky,0
ex-drug,0.592459105
gadabout,0
round-trip,0
average-looking,1.599976983
reactionaries,0
probalby,0
thimothy,0
pico,-2.43206307
vaporizes,0
car-bashing,0
eddington,1.807957776
batlike,0
recouping,0
woe-is-me,0
swansons,0
way-too-few,0
military-like,0
swansong,0.763182406
ultra-swanky,0
up-beat,0.018139354
dorm-room,0
i'm-a-babe-but-i'm-really-sensitive-inside,0
all-fours,0
bat-man,2.908264057
watch-over,0
cellmate,-0.072187168
fiving,0
rags-to-bitches,0
nattukku,0
interconnect,-1.322322489
anti-god-squadders,0
obscuringly,0
cinevista,0
anti-these,0
definative,0
pre-birth,0
seriousuly,0
droste,0
keitle,0
mapping,-1.546721974
lie-spinner,0
unfun,0
peritonitis,0
doosre,0
xplanation,0
magalie,0
tossed-off,0
rapturously,0
war-games,0
underuse,0
cgi-world,0
deniable,0
filip,1.921289464
wasabi,0.055277902
greenlake,2.799932322
anti-rabies,0
handycams,0
dead-era,0
qu'un,0
choosing-up,0
metallers,0
unbecomingly,0
price-tag,0
tea-making,0
garver,2.744363313
induni,0
suoi,0
bevilaqua,0
wooooooooohhhh,0
toplined,0
star-making,1.910625223
non-scandinavian,0
black-produced,0
udit,3.628481198
talkovers,0
sandford,2.086511855
ship-shape,0
hunk-o-brutal,0
gazed,0.307977128
tiebtans,0
shantytowns,0
overdramatic,-1.286784618
white-skinned,0
pissible,0
symbolised,1.123845586
out-classed,0
glassy-eyed,0
gut-based,0
huze,0
ex-patriot,2.5
fruitfully,0
paramilitarian,0
lakebed,0
morty-maintenance,0
so-laughably-lousy-that-it-totally-lovable,0
roh-day-oh,0
nonono,0
tommy-lee,1.5
jay-jay,0
armagedon,-0.885747878
pasar,0
real-captain,0
kangaroo-loving,0
raducanu,0
raaj,0
strutter,2.203259652
olosio,0
horthy,4.5
raat,1.296536295
hrithik,-0.478920607
insectoids,0
psychiatrically,0
gamezone,0
hippes,0
now-extinct,0
bad-to-nearly-passable,0
cowan,1.091631845
reamke,0
harebrained,1.198880144
bethsheba,0
thought-never,0
watchosky,0
yumiko,1.284898457
troublingly,0
appalachian,-0.14064472
grumpiest,0
blood-letting,0.133354959
horror-films,2.109530983
lorenço,0
under-developing,0
tamura,1.646876697
rapeing,0
yrigoyens,0
nopd,0
postponement,0
selectively,0.141323772
snake-bite,0
phosphorous,0
non-career,0
shortsighted,0
olphelia,0
marilee,-1.682350504
half-price,0
unheard-of,0
merideth,0.644628957
androvsky,0
wishy-washy-ness,0
much-earlier,0
pin-upside,0
neo-au-natural,0
citations,4.021381459
twentieth-century,0.496258101
jelinek,-0.7184154
columbusland,0
plexiglas,-2.427535982
first-mate,0
die-very-hard,0
one-role,0
formate,0
time-wasters,0
billy-wilder-raymond-chandler,0
jellyby,0
dominik,1.308283605
macleod,-0.556775898
zombie-ish,0
motb,0
mote,0
ranjeet,1.421999909
jeffry,3.353543838
gangmembers,-0.490205147
preppies,-2.095844571
yuasa,0
muppet-machines,0
ledgers,1.487030196
movie-sans,0
jogando,0
stallyns,2.158723606
ziti,0
tassle,2.517969734
mavis,2.270067177
semi-twist,0
subtlely,2.5
opium-den,0
conkling,0
unnuanced,0
dreier,3.619848721
boer,2.524785135
port-a-family,0
boel,0
dellenbach,0.789473882
quacking,2.084941802
award-nominees,0
somewhat-random,0
swinged,0
jasna,0
cottrell,1.557082828
high-ranking,0.60137273
jaffer,0
gordito,0
allllllll,0
euphues,0
splattermovies,0
iijima,0
sugar-coat,0
empahsise,0
unfazed,-0.225917958
hyper-religiosity,0
action-melodrama,0
melnik,0
chaeles,0
duhllywood,0
b-entertainment,0
bl,1.667365878
bj,-0.567565182
br,1.236517885
appelonia,0
crooke,4.5
rapiers,-0.515306782
hoyberger,0
greying,0
re-filming,0
tv-looking,0
genre-defying,0.65695655
reservedly,0
glumly,0
piering,0
doubters,0.29070974
skeins,0
insecticide,1.715666224
neverheless,0
gunge,0
buzzwords,0
rat-monster,0
cliffhanger-inspired,0
zukor,1.254308196
meatlovers,0
quién,-0.476613539
byzantine,0.081373271
relaxes,1.582966984
step-wise,0
per-fectly,0
imps,-1.127563393
jhonnys,0
wallbangers,0
half-light,-1.849646412
hornet,0.473769739
ficker,0
half-lizard,0
super-sneezes,0
desousa,0
penpusher,0
futilely,0.86645318
heckuva,2.498935427
swiri,1.701594226
ah-beng,0
all-weather,0
hives,-1.117825511
clear-thinking,0
kindergartener,0
aguilera,0.822161676
liné,0.283996586
mealy,0
hotarubi,0
garrack,0
datting,0
ported,0
actor-slash-model,0
steeeeee-riiiiiike,0
newswoman,0.049439747
sorrier,0
cods,0
quasi-good,0
pouvoir,2.5
manucci,0
comically-stilted,0
migs,-0.936239817
outwards,0
bond'-able,0
freeze-motion,0
self-deluders,0
ludmila,2.510154298
jobbed,0
paravasam,0
kaabee,0
unloveable,0
jobber,1.161138114
burâddo,0
methamphetamine,0.045613463
munitions,0.120857464
punctuations,0
shooting-down,0
chiasmus,0
waling,0
paris-dakar,0
off-screened,0
lei,0.579774214
lek,2.749001697
troll-turned-human,0
lev,2.049071549
ley,0.859119094
lez,0
cast-with,0
impressionism,1.785102827
satin-like,0
masue,0
anaglyph,-0.157641991
non-muslim,0.437879657
sextmus,0
blubbered,0
capri,0.043216774
right-of-way,0
sujatha,0.005568548
wall-paper,0
casserole,0
newth,0
endearments,0
altogether-just,0
keightley,0
benq,0
bens,0.651494334
firefighting,0.359676776
over-running,0
maunders,0
bene,0.145440391
beng,0
bendre,0.995651873
tiags,0
disneylike,0
docking,0.959655972
long-feature,0
reinstated,0.380600372
associação,0
bubble-helmets,0
summer-blockbuster-quality,0
connory,0
comics-loyal,0
prawns,0
schrim,0
game-playing,-0.5
count'em,0
snafus,0
vine-swinging,-0.89379802
bread-baking,0
drumline,0.481535831
beardsley,0.109205772
geert,-0.431067289
nads,0
kravitz,0.778850026
scape-goat,0
liberia,1.49414327
kpc,0
tid-bits,0
badiel,0
cardboards,0
twiggy,0.948154166
decays,0.934490479
rwtd,0
cess,0
cest,0
bathed-in-light,0
reality-show,0
harnell,0.40950395
dismantled,0.225640726
love-crazed,0
davil,0
unchoreographed,0
dismantles,0
mvie,0
acomplication,0
flyweight,0
victimless,2.507389572
bad-mouth,0
futureworld,-0.357051885
superheros,0.274729405
veoh,0
co-op,1.095349707
suways,0
whiz-bang,-0.639202597
h-stuff,0
malade,0
street-level,0
torturer,-0.528584018
jack-leg,0
squelched,0
non-p,0
stopovers,0
carlita,0
heeds,0
untwining,0
adjunct,0
potter-style,0
anglade,0.728157811
devourer,-0.151270879
cosmeticly,0
unibomber,0
guffman,0.781794733
erian,1.013868385
dumbfoundingly,0
biked,0
broadways,3.320304383
vapoorized,0
tough-but-fair,0
itallian,0
brahms,0.491198828
best-liked,0
film-plot,0
skeets,0.344546343
stanywck,0
gangster-by-numbers,0
frankau,0
gobbling,0
cinematopghaphy,0
pseudo-message,0
oft-times,0
chandulal,0
dartboard-like,0
crocheting,0
benard,1.0547923
deulling,0
vaut,0
german-guy,0
fellow-travelers,0
giraudot,0
expresssions,0
unintentional-comedy,0
vampirelady,0
vergebens,0
hault,2.903189135
double-meaning,0
baaaaaaaaaad,0
umeda,0
adjuster,1.836951674
chromium,1.429053591
florakis,0
stay-afloat,0
royersford,0
gillette,1.098836454
horlicks,0
gondola,-0.996037265
quotas,0
ballast,-0.306873989
fullmoondirect,0
schlongs,0
psychotherapist,1.296353543
rock-band,0
bayonet,0.478990785
melachonic,0
ound,0
garfish,0
salmi,0.105934227
keoni,0
poelzig,2.493739371
long-line,0
dark-but-satisfying,0
synopsize,0
phi,-0.531580407
phh,0
ready-for-video,0
counterfeiter,1.607259079
thumbscrew,0
rahiyo,0
not-so-metaphorically,0
weightlessly,0
single-malt,0
morcheeba,0
medal-wearing,0
lapdog,0
humanisation,0
albinoni,3.554838071
failed-rescue,0
rosen,0.554026532
tansy,0
waterboy,-0.371132177
pappa,0
wouldhave,0
spinsters,0.149444861
uebermensch,0
marlyn,0.205738868
said-it,0
sound-wise,0
chekovian,0
horse-to-coach,0
sleeping-before-marriage,0
happy-go-luck,0
stalkfest,0
amazonas,0
highly-qualified,0
periscope,-0.260101173
reform-minded,-0.503636094
shuttling,0
thied,0
code-breaker,0
santostefano,-0.228959778
short-fused,0
old-movie,1.794135493
dags,-0.184065815
wrestler-type,0
gringoire,2.41433766
tuckwiller,0
downmarket,0
happing,0
eguilez,0
shortchanging,0
movie-ready,0
sexploitational,0
acheaology,0
caballe,0
suborned,0
donnas,0.030705723
devonsville,-2.005364818
overestimate,0
rigoletto,0.536951231
far-too-little,0
reptile-replete,0
austreim,0
high-contrast,-0.284219533
clumsy-silly,0
externalised,0
volvo,-1.473366107
breast-baring,0
sumptuousness,0
multi-functional,0
all-volunteer,0
retsuden,0
lesbonk,0
telegraph-like,0
destination''jet,0
unavliable,0
letch,0
pre-summer,0
quartz,0.510493944
marlboro,0.390193751
deceased-but-dominant,0
b-way,0
la-la-land,0
hk-lowprice-entertainment,0
kanji,2.100525125
galatea,0.292774429
fish-flop-on-the-floor-to-jumpstart-your-lungs,0
unflavored,0
pre-amelia,0
naddel,0
toshikazu,0
rickmansworth,0
philospher,3.235910165
optimists,0
sohpie,0
viard,2.078120207
j-w,0
drone-like,0
butlins,3.619848721
almora,0
chee-tohs,0
fowarded,0
su-su-sudio,0
deutsch,0.418311184
over-stretched,0
pseudo-silent,0
self-sufficient,0.8123826
super-killer,0
slo,-4.5
volnay,0
sixty-eight,0
delicto,0
negahban,-1.314162888
pre-marital,-0.464045434
gerri,4.5
ohgo,0.62490541
bleach-blonde,0
kuei-fei,0
